series,pcgs_id,name,designation,mint_type
Jefferson Nickel (1938 to Date),511871,2012-S,DCAM,PR
Jefferson Nickel (1938 to Date),512016,2012-S Birth Set,DCAM,PR
Jefferson Nickel (1938 to Date),517526,2013-S,DCAM,PR
Jefferson Nickel (1938 to Date),516896,2013-S Birth Set,DCAM,PR
Jefferson Nickel (1938 to Date),524444,2014-S,DCAM,PR
Jefferson Nickel (1938 to Date),524459,2014-S Birth Set,DCAM,PR
Jefferson Nickel (1938 to Date),524460,2014-S Birth Set First Strike,DCAM,PR
Jefferson Nickel (1938 to Date),537571,2015-S,DCAM,PR
Jefferson Nickel (1938 to Date),593753,2016-S,DCAM,PR
Jefferson Nickel (1938 to Date),620548,2017-S,DCAM,PR
Jefferson Nickel (1938 to Date),679897,2018-S Reverse Proof 50th Anniversary Set First Strike,PR,PR
Jefferson Nickel (1938 to Date),679895,2018-S Reverse Proof 50th Anniversary Set,PR,PR
Jefferson Nickel (1938 to Date),658195,2018-S,DCAM,PR
Jefferson Nickel (1938 to Date),689653,2019-S,DCAM,PR
Jefferson Nickel (1938 to Date),810558,2020-S,DCAM,PR
Jefferson Nickel (1938 to Date),813719,2020-W First Strike,DCAM,PR
Jefferson Nickel (1938 to Date),816084,2020-W Reverse Proof,PR,PR
Jefferson Nickel (1938 to Date),861808,2021-S First Strike,DCAM,PR
Jefferson Nickel (1938 to Date),853270,2021-S,DCAM,PR
Jefferson Nickel (1938 to Date),902959,2022-S,DCAM,PR
Jefferson Nickel (1938 to Date),924247,2023-S,DCAM,PR
Jefferson Nickel (1938 to Date),941586,2024-S,DCAM,PR
Jefferson Nickel (1938 to Date),4170,1964 SMS,SP,SP
Jefferson Nickel (1938 to Date),84170,1964 SMS,FS,SP
Jefferson Nickel (1938 to Date),4197,1965 SMS,SP,SP
Jefferson Nickel (1938 to Date),84197,1965 SMS,CAM,SP
Jefferson Nickel (1938 to Date),94197,1965 SMS,DCAM,SP
Jefferson Nickel (1938 to Date),4198,1966 SMS,SP,SP
Jefferson Nickel (1938 to Date),84198,1966 SMS,CAM,SP
Jefferson Nickel (1938 to Date),94198,1966 SMS,DCAM,SP
Jefferson Nickel (1938 to Date),4199,1967 SMS,SP,SP
Jefferson Nickel (1938 to Date),84199,1967 SMS,CAM,SP
Jefferson Nickel (1938 to Date),94199,1967 SMS,DCAM,SP
Jefferson Nickel (1938 to Date),4230,1994-P SMS,SP,SP
Jefferson Nickel (1938 to Date),84230,1994-P SMS,FS,SP
Jefferson Nickel (1938 to Date),84140,1997-P SMS,FS,SP
Jefferson Nickel (1938 to Date),94158,2005-P Bison Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),569539,2005-P Bison DDO FS-101 Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),94159,2005-D Bison Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),94160,2005-P Western Waters Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),94161,2005-D Western Waters Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),94162,2006-P Monticello Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),984162,2006-P Monticello Satin Finish,FS,SP
Jefferson Nickel (1938 to Date),94163,2006-D Monticello Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),984163,2006-D Monticello Satin Finish,FS,SP
Jefferson Nickel (1938 to Date),149709,2007-P Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),149710,2007-P Satin Finish,FS,SP
Jefferson Nickel (1938 to Date),149713,2007-D Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),149717,2007-D Satin Finish,FS,SP
Jefferson Nickel (1938 to Date),394916,2008-P Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),394917,2008-P Satin Finish,FS,SP
Jefferson Nickel (1938 to Date),394920,2008-D Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),394921,2008-D Satin Finish,FS,SP
Jefferson Nickel (1938 to Date),407254,2009-P Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),407255,2009-P Satin Finish,FS,SP
Jefferson Nickel (1938 to Date),407258,2009-D Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),407259,2009-D Satin Finish,FS,SP
Jefferson Nickel (1938 to Date),418790,2010-P Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),418791,2010-P Satin Finish,FS,SP
Jefferson Nickel (1938 to Date),418793,2010-D Satin Finish,SP,SP
Jefferson Nickel (1938 to Date),418794,2010-D Satin Finish,FS,SP
Jefferson Nickel (1938 to Date),631118,2017-S Enhanced Unc Set,FS,SP
Jefferson Nickel (1938 to Date),631120,2017-S Enhanced Unc Set First Strike,FS,SP
Jefferson Nickel (1938 to Date),637939,2017-S Enhanced Unc Set FDI,FS,SP
